ensembl_gene_id,gene_symbol,SRR19070041,SRR19070042,SRR19070043,SRR19070035,SRR19070036,SRR19070037
ENSMUSG00000001829,Clpb,13.137476000000001,11.676394,12.143341,11.831799,11.539892,11.538715000000002
ENSMUSG00000001833,Septin7,61.24727399999999,31.115650000000002,30.966571000000002,64.08277100000001,42.881277000000004,34.444719000000006
ENSMUSG00000001844,Zdhhc4,22.554786999999997,32.719178,33.45885500000001,22.698519000000005,28.798517,31.427194
ENSMUSG00000001847,Rac1,217.177144,231.85162499999998,232.143563,204.566046,218.229306,241.45528800000002
ENSMUSG00000001855,Nup214,4.904052,7.846686,16.531073,7.372026999999999,11.097,10.219408
ENSMUSG00000001864,Aif1l,7.11064,1.172513,2.967114,11.278981,12.252524000000001,4.915136
ENSMUSG00000001865,Cpa3,0,0,0,0,0,0
ENSMUSG00000001870,Ltbp1,7.4295670000000005,7.62321,6.5217789999999995,7.1552999999999995,8.908093000000001,8.062321
ENSMUSG00000001891,Ugp2,16.622516,0,0,15.423399,3.338771,0
ENSMUSG00000001901,Kcnh6,0.162726,0.186459,0.071909,0.175656,0.231278,0.217895
ENSMUSG00000001909,Trmt1,48.17696,41.040841,53.59376300000001,48.176549,47.840106000000006,51.417626
ENSMUSG00000001910,Nacc1,4.5445020000000005,5.516393,5.083595000000001,4.19011,5.375185,4.726651
ENSMUSG00000001911,Nfix,82.965933,54.032454,56.221125,87.964975,65.482847,67.783771
ENSMUSG00000001918,Slc1a5,1.722915,2.039939,4.017944,0.855723,0.230261,1.620938
ENSMUSG00000001924,Uba1,86.567477,44.410716,51.84035900000001,114.950054,53.434485,48.596832
ENSMUSG00000001930,Vwf,3.215363,5.745966,11.726949000000001,3.0637550000000005,6.680331,5.915888
ENSMUSG00000001942,Siae,21.073743,15.609285,19.042386,21.626047999999997,17.831205,18.442172
ENSMUSG00000001943,Vsig2,2.577442,5.918982,2.775055,2.181902,4.400162,4.488101
ENSMUSG00000001946,Esam,5.269968,5.510969,5.212104,3.578629,5.325756,3.062814
ENSMUSG00000001948,Spa17,0,0,1.619976,0,1.4532640000000001,0.652719
ENSMUSG00000001962,Fam50a,4.927441,5.420691000000001,6.058585,9.720953999999999,3.524978,7.702936
ENSMUSG00000001964,Emd,34.893418,19.7171,21.333306,27.550758,12.864038,17.746087
ENSMUSG00000001983,Taco1,19.558022,16.553661,20.431429,19.672835,19.486238,18.668106
ENSMUSG00000001986,Gria3,22.707824000000002,11.972846999999998,13.806667999999998,22.244803999999995,17.239506,14.774172
ENSMUSG00000001988,Npas1,0.684879,0.652845,1.023169,0.25093,1.299098,0.667245
ENSMUSG00000001995,Sipa1l2,0.037235,0,0.039475,0.069675,0.095787,0
ENSMUSG00000001998,Ap4e1,5.629778,3.1633709999999997,3.771667,6.4362710000000005,5.072501,1.856418
ENSMUSG00000001999,Blvra,4.005539,1.414987,3.2856180000000004,2.662772,3.782242,2.776917
ENSMUSG00000002007,Srpk3,10.276729,10.597864,16.256955,9.629237,16.419286,19.360557
ENSMUSG00000002010,Idh3g,36.553743000000004,51.424600999999996,40.120563,30.245114,52.529365999999996,51.802222
ENSMUSG00000002012,Pnck,18.275028,26.32906,20.038727,8.378794,31.142401,23.244114
ENSMUSG00000002014,Ssr4,16.753611,25.732908000000002,30.698312,11.770675,34.380792,26.738737
ENSMUSG00000002017,Fam98a,71.669982,48.906019,51.549457,73.196001,49.095794,55.41142699999999
ENSMUSG00000002020,Ltbp2,0,0,0.282977,0,1.030434,0
ENSMUSG00000002028,Kmt2a,2.415521,3.515446,0.575844,1.761176,0.068583,2.170106
ENSMUSG00000002031,Ift46,93.99625700000001,79.175569,78.124507,107.64502799999998,73.378702,73.78677300000001
ENSMUSG00000002032,Tmem25,6.477619999999999,22.239804999999997,21.232396,9.643564,20.405383,23.614067
ENSMUSG00000002033,Cd3g,0,0,0,0.844718,0,0
ENSMUSG00000002043,Trappc6a,1.274569,5.6781500000000005,6.058597000000001,2.423089,7.226971,4.633654
ENSMUSG00000002052,Supt6,70.754504,66.79676,66.186798,79.288064,69.416872,70.550191
ENSMUSG00000002055,Spag5,7.6474779999999996,8.357285,11.104324,11.977201999999998,3.2874030000000003,12.473146
ENSMUSG00000002057,Foxn1,0.034873,0,0,0,0,0
ENSMUSG00000002058,Unc119,29.050594999999998,15.114514,21.866367,21.551920999999997,26.634797999999996,22.120062
ENSMUSG00000002059,Rab34,7.985487000000001,12.426124,8.782269,10.788746,12.460641,11.595476
ENSMUSG00000002064,Sdf2,87.265521,115.147696,97.963264,75.96669,107.20781799999999,107.331004
ENSMUSG00000002068,Ccne1,18.094493,1.68757,4.059986,12.174301,1.572036,3.656726
ENSMUSG00000002076,Hsf2bp,0.240768,0.151143,1.0015129999999999,0.353732,0.428693,0
ENSMUSG00000002083,Bbc3,0.768868,0,1.206445,2.1488959999999997,0,0
ENSMUSG00000002102,Psmc3,289.137255,252.88272900000004,241.84452499999998,328.17149400000005,220.176768,224.303984
ENSMUSG00000002103,Acp2,3.637841,4.784363,5.174681,2.208557,2.599529,4.126402
ENSMUSG00000002104,Rapsn,0,0,0,0,0,0
ENSMUSG00000002105,Slc39a13,24.746679,23.115142,20.320932999999997,19.026682,21.904820000000004,25.023913999999998
ENSMUSG00000002107,Celf2,20.872034999999997,12.273739000000003,12.292059000000002,19.053162000000004,16.900127,12.515771
ENSMUSG00000002108,Nr1h3,5.405443,3.0224070000000003,5.126391999999999,0.906536,5.284001,6.003174
ENSMUSG00000002109,Ddb2,6.4150030000000005,5.747656,5.088497000000001,3.017281,4.175151,4.463086
ENSMUSG00000002111,Spi1,4.924934,1.16831,2.922864,1.674884,2.3727210000000003,1.998485
ENSMUSG00000002129,Sf3a1,3.977766,3.403797,4.237147,5.555460999999999,5.155401,5.514415
ENSMUSG00000002147,Stat6,1.675792,2.5115939999999997,1.0515249999999998,2.084392,2.252237,2.796171
ENSMUSG00000002204,Napsa,0,0,0.429831,0.154322,0,0
ENSMUSG00000002205,Vrk3,18.956145,6.231239,12.449594999999999,19.663481000000004,10.553399,11.48177
ENSMUSG00000002210,Smg9,21.384511,21.267052,13.681184,16.440494,16.056753999999998,15.650217999999999
ENSMUSG00000002221,Paxip1,16.849914000000002,13.201321999999998,23.828682,15.432706999999999,18.152091999999996,17.973561
ENSMUSG00000002222,Rmnd5a,103.042144,58.78355,61.246626,109.957566,59.66869,61.799302
ENSMUSG00000002227,Mov10,1.904393,0.915592,1.7663739999999999,0.767196,0.487641,0.984217
ENSMUSG00000002228,Ppm1j,0.822119,0,0,0,0,0
ENSMUSG00000002233,Rhoc,0,2.680527,0,0,1.169053,0
ENSMUSG00000002240,Prr27,0,0,0,0,0,0
ENSMUSG00000002249,Tead3,1.6322869999999998,1.966774,1.932756,2.123887,3.6665639999999997,1.714068
ENSMUSG00000002250,Ppard,19.097307999999998,19.223439,19.510028000000002,19.654493,16.905746,19.509124
ENSMUSG00000002257,Def6,0,0.629359,1.745043,0.932881,0,2.282823
ENSMUSG00000002265,Peg3,48.310143999999994,20.351147,23.110685,72.051402,12.261363,15.679248000000001
ENSMUSG00000002266,Zim1,7.388674,6.842088,11.283833999999999,14.578724,11.866552,4.505524
ENSMUSG00000002274,Metrn,47.933649,70.760271,69.733871,36.203116,71.186614,61.734296
ENSMUSG00000002279,Lmf1,12.132125,8.613391,11.149397,5.320881999999999,9.244706,14.98079
ENSMUSG00000002280,Ciao3,3.711298,7.804447000000001,8.639642,7.4131540000000005,6.240726,3.979897
ENSMUSG00000002289,Angptl4,1.6703620000000001,1.9757859999999998,1.953573,0.474472,2.3018039999999997,1.613786
ENSMUSG00000002297,Dbf4,2.172211,0.951075,1.205242,3.234511,0.298257,1.603145
ENSMUSG00000002307,Daxx,19.573088,20.150876999999998,20.524689,19.768589,18.336078999999994,18.039578999999996
ENSMUSG00000002308,Cd320,5.143155,6.483929,12.261648999999998,5.807774,8.522394,7.8764330000000005
ENSMUSG00000002319,Ipo4,62.097498,96.261716,98.438134,71.31691500000001,119.681093,127.276019
ENSMUSG00000002320,Tm9sf1,5.078504000000001,7.193082,8.263235,4.018553000000001,7.085471999999999,6.8444910000000005
ENSMUSG00000002324,Rec8,5.657112,7.011598,5.563579,6.80949,10.366501,6.720625999999999
ENSMUSG00000002325,Irf9,4.328797,3.268536,4.070671,4.942078,3.107305,4.941175
ENSMUSG00000002326,Gmpr2,14.354063,15.701703,10.224264,13.290153,9.612011,10.981695
ENSMUSG00000002329,Mdp1,42.671569000000005,50.904761,50.792417,43.377114999999996,48.653625000000005,45.107670999999996
ENSMUSG00000002332,Dhrs1,27.075124,57.845677,46.668760000000006,26.160418000000004,20.928269999999998,39.834486
ENSMUSG00000002341,Ncan,23.11337,29.335718,28.653116,18.045101,31.021834,29.480349
ENSMUSG00000002342,Tmem161a,11.806826000000001,22.883480000000002,21.557564999999997,10.307414,13.800844,24.781046000000003
ENSMUSG00000002343,Armc6,19.401845,11.976925000000001,19.812185,4.6861630000000005,21.332676999999997,14.787803
ENSMUSG00000002345,Borcs8,27.090865,64.854361,59.663978,16.897165,56.64847499999999,63.649048
ENSMUSG00000002346,Slc25a42,8.694316,13.615423000000002,12.527734,8.936847,13.808616,12.005958
ENSMUSG00000002365,Snx9,1.038763,0.515414,0,0.488385,0,0.556077
ENSMUSG00000002372,Ranbp3,14.080257000000001,18.388514999999998,14.307681,11.972831,13.229142,12.967965999999999
ENSMUSG00000002379,Ndufa11,0,3.261844,0,0,0,0
ENSMUSG00000002384,Bmp8b,0,0.183308,0,0.088412,0.434545,0
ENSMUSG00000002393,Nr2f6,4.423095,1.847733,3.4499009999999997,1.800648,1.837457,4.964316999999999
ENSMUSG00000002395,Use1,36.049348,46.42801500000001,53.12207599999999,24.81643,41.722077999999996,50.174906
ENSMUSG00000002396,Ocel1,0,0.862117,0,4.065284,4.490091,1.85628
ENSMUSG00000002409,Dyrk1b,9.586394,6.556875,7.722205,9.389217,6.856667,6.135357
ENSMUSG00000002413,Braf,5.699584,2.322305,3.1652769999999997,7.910869,2.759131,2.154237
ENSMUSG00000002416,Ndufb2,32.113374,44.929515,40.846838,22.877012999999998,48.448433,43.979074
ENSMUSG00000002428,Hltf,10.544075999999999,4.87795,2.682792,9.220744,4.485646,3.7282010000000003
ENSMUSG00000002455,Prpf6,42.298645,2.811337,2.34467,63.285813,1.873249,1.522233
ENSMUSG00000002458,Rgs19,14.865673,25.465923000000004,16.891804,10.772675999999999,19.058494,23.334668
ENSMUSG00000002459,Rgs20,0.477585,0.312804,0.5535289999999999,4.306685,0,0.393322
ENSMUSG00000002475,Abhd3,0,0.613445,1.704467,0,3.118474,0
ENSMUSG00000002477,Snrpd1,4.203517,2.867916,2.575742,2.656055,1.28125,0.314846
ENSMUSG00000002486,Tchp,5.164502,8.026169,12.336099999999998,3.090837,6.777413999999999,8.105475
ENSMUSG00000002489,Tiam1,14.178445,8.135083,13.906082999999999,18.523232,9.714548,14.758285
ENSMUSG00000002496,Tsc2,40.887311999999994,62.944908000000005,48.653318000000006,37.66294,66.405137,64.30693699999999
ENSMUSG00000002500,Rpl3l,0,0.928663,0,0,0,0
ENSMUSG00000002504,Nherf2,1.58938,2.300497,3.686844,1.724436,4.584827,3.692942
ENSMUSG00000002524,Puf60,12.399669000000001,19.818462,22.590940999999997,17.419339,22.877953,23.082285999999996
ENSMUSG00000002546,Golga2,34.689274999999995,13.168391000000002,18.687624000000003,33.471929,19.618956,13.141839000000001
ENSMUSG00000002550,Uck1,8.956966,8.100505,14.293026000000001,10.041226,17.618581000000002,7.619005
ENSMUSG00000002578,Ikzf4,6.952039999999999,5.118904000000001,6.928663,9.720445999999999,7.636826,9.177566
ENSMUSG00000002588,Pon1,0,0.174598,0,0.151214,0.41699,1.702893
ENSMUSG00000002602,Axl,0.461697,0.24074,5.782618,10.363598,14.385538999999998,10.070692
ENSMUSG00000002603,Tgfb1,1.056273,0.042886,1.01873,0.16608,2.906803,0.04659
ENSMUSG00000002608,Ccdc97,5.7228900000000005,9.802541,13.949725,8.766006999999998,8.757806,13.67848
ENSMUSG00000002617,Zfp40,2.870804,1.006107,5.145416,0,0.933153,0.535584
ENSMUSG00000002625,Akap8l,68.833947,122.03286,112.90387,53.231759,115.739106,127.007679
ENSMUSG00000002633,Shh,5.206251,5.874718,4.635474,4.499539,4.857495,4.462781
ENSMUSG00000002635,Pdcd2l,11.660438,2.9275200000000003,9.505997,9.06778,5.038189,6.103745
ENSMUSG00000002660,Clpp,0.475643,3.38305,3.669545,1.340314,0,3.18309
ENSMUSG00000002661,Alkbh7,4.190725,6.015424,0,2.442007,0.635288,2.428719
ENSMUSG00000002664,Pspn,0,0,0,0,0,0
ENSMUSG00000002668,Dennd1c,3.871199,1.5307650000000002,0.9565089999999999,1.539643,2.082313,1.853056
ENSMUSG00000002679,Med6,23.277616000000002,4.175657,4.602962000000001,11.837257000000001,5.923091,4.668763
ENSMUSG00000002699,Lcp2,2.601745,0,0,0,0,0
ENSMUSG00000002718,Cse1l,27.484889,13.673189,14.520449,36.21354899999999,10.164673,12.558691
ENSMUSG00000002728,Naa20,11.629147999999999,13.625966,7.134518999999999,9.688763,8.302256999999999,6.118779999999999
ENSMUSG00000002731,Prkra,7.076386,2.12407,1.992849,4.565071,1.282905,3.036145
ENSMUSG00000002732,Fkbp7,4.04014,3.778921,2.854202,3.2342699999999995,4.349838999999999,5.121855
ENSMUSG00000002733,Plekha3,1.777056,2.133981,1.169886,0.563848,1.652835,1.839049
ENSMUSG00000002741,Ykt6,67.270645,67.726103,68.906871,62.726546,68.043188,63.037531
ENSMUSG00000002748,Baz1b,14.669785000000001,3.7974069999999998,5.456125999999999,16.663894,5.388121,7.574057
ENSMUSG00000002763,Pex6,2.754806,5.9233020000000005,4.375051,4.795069,3.686715,4.8542950000000005
ENSMUSG00000002767,Mrpl2,2.014927,0,0,0.581731,5.142666,7.250484
ENSMUSG00000002768,Mea1,2.059996,3.600306,0.784671,3.491008,3.054565,7.865633
ENSMUSG00000002769,Gnmt,0.496933,1.595106,0.88389,0.256108,1.8774870000000001,0.752271
ENSMUSG00000002771,Grin2d,0,1.331301,1.421051,0.609798,1.385414,1.707806
ENSMUSG00000002778,Kdelr1,0.884394,6.180154,3.003064,1.102242,3.179207,4.123465
ENSMUSG00000002781,Tmem143,21.964827,24.251648999999997,24.251826999999995,22.098251,21.368593999999998,28.330864000000005
ENSMUSG00000002791,Pdxk-ps,0,0,0,0,0,0
ENSMUSG00000002797,Ggct,63.500663,39.430722,38.248754,49.014116,41.724207,47.084099
ENSMUSG00000002799,Jag2,7.657093,23.555031999999997,9.9130489999999991,12.319484000000001,24.009845000000002,24.371986
ENSMUSG00000002803,Btbd6,3.6165549999999995,4.457157,7.601565000000001,3.4053199999999997,4.702994,4.4724509999999995
ENSMUSG00000002804,Nudt14,1.035481,1.610695,3.838624,7.254776,1.34492,2.933877
ENSMUSG00000002808,Epdr1,95.100798,109.918559,113.009304,82.77020900000001,104.863804,111.87272
ENSMUSG00000002812,Flii,26.066325,35.054675,34.799222,14.401958,9.787734,33.154151
ENSMUSG00000002814,Top3a,2.985405,0.874719,0,1.257887,0.826233,1.007134
ENSMUSG00000002820,Atg4d,19.904400000000003,30.761467,29.919301000000004,15.603743,35.091592,32.063133
ENSMUSG00000002825,Qtrt1,4.492236,16.471763,21.35375,7.0063010000000006,21.327413,12.942879000000001
ENSMUSG00000002833,Hdgfl2,26.872001000000004,31.933190000000003,31.844420999999997,25.646715,47.366558000000005,28.499742000000005
ENSMUSG00000002835,Chaf1a,1.564277,0.097586,1.903492,0.798506,0.110558,0.114397
ENSMUSG00000002844,Adprh,0,0,0,0,1.595087,0.571672
ENSMUSG00000002845,Tmem39a,43.481864,32.825122,34.149583,41.146292,37.681253,44.548776000000004
ENSMUSG00000002846,Timmdc1,0,0.626268,0.298189,0.320847,1.174901,0.326877
ENSMUSG00000002847,Pla1a,0,0,0,0,0,0
ENSMUSG00000002870,Mcm2,3.007923,4.925625,5.402998,3.2478089999999997,5.573179,7.277476999999999
ENSMUSG00000002871,Tpra1,13.378005,25.105121999999998,24.715255,14.055519,32.216288,36.913224
ENSMUSG00000002881,Nab1,1.698368,2.366537,6.664543,1.251221,2.865924,4.247961
ENSMUSG00000002885,Adgre5,7.2813300000000005,3.705169,3.0912819999999996,5.921589,5.5517319999999994,9.206897000000001
ENSMUSG00000002897,Il17ra,5.192948,8.046237,11.831149,8.329501,9.275767,7.839572
ENSMUSG00000002900,Lamb1,0,0,1.945275,0,0,0
ENSMUSG00000002908,Kcnn1,3.244497,8.717368,11.579581000000001,5.803770999999999,7.9644200000000005,4.87981
ENSMUSG00000002910,Arrdc2,23.694555,16.618295000000003,25.675998,27.387602,8.878699000000001,18.212909
ENSMUSG00000002944,Cd36,0,1.153883,0,0.766982,0,0
ENSMUSG00000002948,Map2k7,14.35074,4.131407,6.32995,16.98276,2.188682,7.469398999999999
ENSMUSG00000002949,Timm44,47.107783,43.583715,37.451132,45.317498,46.84526,48.44720199999999
ENSMUSG00000002957,Ap2a2,0.537615,0.375495,0.558272,0.693602,0.25155,0
ENSMUSG00000002963,Pnkp,18.818816,19.758523,20.294125000000005,17.04158,20.830571000000003,24.421871000000003
ENSMUSG00000002968,Med25,20.137684999999998,30.150442000000005,34.059795,27.154862,32.745035,27.075716999999997
ENSMUSG00000002980,Bcam,1.559704,1.169446,2.220243,0.859393,0,0
ENSMUSG00000002981,Clptm1,86.99094600000001,73.647615,87.71912999999999,93.74187,87.70490799999999,91.342226
ENSMUSG00000002983,Relb,1.310368,2.515895,0.829383,4.405461,1.351025,3.550737
ENSMUSG00000002984,Tomm40,47.969802,80.39855799999998,76.19237500000001,46.063655000000004,62.331388,81.126517
ENSMUSG00000002985,Apoe,3223.241326,2322.580625,2254.2177479999996,3498.6608469999996,2274.9417500000004,2431.4035339999996
ENSMUSG00000002996,Hbp1,35.201454000000005,21.894448000000004,25.369012999999995,44.217215,24.943756,23.106111
ENSMUSG00000003031,Cdkn1b,33.742362,27.566341,31.109164,41.754568,25.661783,29.295521
ENSMUSG00000003032,Klf4,0,0,0,0,0,0.184584
ENSMUSG00000003033,Ap1m1,35.712033,29.263007,33.459255,48.221672,32.93008,40.905468
ENSMUSG00000003037,Rab8a,82.60774500000001,64.743774,59.002027000000005,74.84506300000001,65.67124,63.137356
ENSMUSG00000003038,Hmgn2,31.855332,53.655179999999994,68.88503200000001,34.318275,57.678094,52.440587
ENSMUSG00000003039,Fam32a,2.135127,2.744173,2.547197,3.014925,2.922383,3.16861
ENSMUSG00000003051,Elf3,0,0,0,0,0,0
ENSMUSG00000003053,Cyp2c29,0,0.065708,0,0,0.612416,3.305127
ENSMUSG00000003062,Stard3nl,15.321521,20.414958,16.675886000000002,20.605628000000003,16.718639,18.096497
ENSMUSG00000003068,Stk11,63.63375400000001,52.770235,45.734503000000004,67.94168599999999,56.896636,53.846951
ENSMUSG00000003072,Atp5f1d,10.011658,9.636649,9.337908,7.880383,14.143179,11.504744
ENSMUSG00000003099,Ppp5c,9.579133,11.59597,21.420528,23.773072000000003,11.839907,15.016137999999998
ENSMUSG00000003119,Cdk12,10.042936999999998,7.788384000000001,5.903897000000001,6.922916000000001,5.506139999999999,7.507685
ENSMUSG00000003123,Lipe,2.3131150000000003,3.893558,2.682728,2.211446,2.685305,0.484955
ENSMUSG00000003131,Pafah1b2,118.386937,94.38312300000001,81.311412,121.19541600000002,80.64137500000001,109.552502
ENSMUSG00000003134,Tbc1d8,0,0.544451,0.294477,0.775958,0.330023,1.684198
ENSMUSG00000003135,Cnot11,0,1.452005,0.904074,5.143794,0.662377,5.7556199999999995
ENSMUSG00000003153,Slc2a3,54.335182,53.403457,57.876115,61.531409,53.439426999999995,52.38535099999999
ENSMUSG00000003154,Foxj2,0,0,0,0,0,1.622187
ENSMUSG00000003161,Sri,117.81408200000001,113.51031899999998,128.28123000000002,119.42103800000001,109.81632,99.73380699999998
ENSMUSG00000003166,Dgcr2,6.850472,6.393644,6.466597999999999,6.69053,9.815396,12.952558999999999
ENSMUSG00000003184,Irf3,39.278383,45.884046999999995,43.498195,44.016997,52.021941,59.69808400000001
ENSMUSG00000003190,Bcl2l12,4.383541,3.830175,1.066194,4.835096,3.7598320000000003,3.678038
ENSMUSG00000003198,Zfp959,1.052129,0.8028,2.0353120000000002,0,1.665709,0.504166
ENSMUSG00000003199,Mpnd,77.06657700000001,17.648283,14.259645,39.147778,22.325817,30.035738
ENSMUSG00000003200,Sh3gl1,0.799501,0.77299,0.347143,0.714006,0.654358,1.077682
ENSMUSG00000003208,Yju2,0.723867,0.090613,0.657397,1.029531,0.080447,0.098884
ENSMUSG00000003226,Ranbp2,0.191203,0,0.147444,0.262066,0.044672,0.034671
ENSMUSG00000003228,Grk5,0,0,0.674655,0,0,0
ENSMUSG00000003233,Dvl3,3.833526,5.321944,4.072547,2.961984,5.067555,4.643881
ENSMUSG00000003234,Abcf3,125.243883,135.555445,128.004464,143.881302,136.279659,115.35074200000001
ENSMUSG00000003235,Eif2b5,2.274089,0.865936,1.87419,3.010678,1.586087,2.481277
ENSMUSG00000003269,Cyth2,94.48881800000001,90.74506399999999,90.425179,90.011923,100.02601100000001,91.131117
ENSMUSG00000003271,Sult2b1,8.170602,10.593124999999999,6.158144,10.277206999999999,5.971617,10.042874000000001
ENSMUSG00000003273,Car11,24.871391000000003,61.20096600000001,62.910275999999996,33.796420999999995,63.305634,58.534344000000004
ENSMUSG00000003279,Dlgap1,3.686626,6.729683,5.74054,5.404036,2.651856,5.584753999999999
ENSMUSG00000003282,Plag1,3.24808,2.01677,2.556584,3.432944,1.8906079999999998,2.6045779999999996
ENSMUSG00000003299,Mrpl4,8.794837000000001,16.866961,20.80197,13.292995999999999,20.803624999999997,19.886580000000002
ENSMUSG00000003308,Keap1,6.111436,0.920983,1.998156,3.234167,1.228582,1.016519
ENSMUSG00000003309,Ap1m2,1.272117,1.2007949999999998,0.693026,0.240533,0.581461,1.018581
ENSMUSG00000003316,Glg1,0.762814,1.144067,2.796016,3.856506,2.010199,2.113022
ENSMUSG00000003341,Atp8b3,0,0,0.26558,0,0.513306,0
ENSMUSG00000003344,Btbd2,12.930174000000001,18.704411,17.511936,16.183214,19.457233000000002,17.296052
ENSMUSG00000003345,Csnk1g2,5.0279810000000005,12.133742,9.300045,2.346969,15.946876,13.999922
ENSMUSG00000003346,Abhd17a,10.91949,1.965805,1.380262,10.687231,0,0
ENSMUSG00000003348,Mob3a,0.634527,2.031549,1.019244,0,1.335902,0
ENSMUSG00000003352,Cacnb3,2.81509,7.200758,5.714106,5.606034,3.9510630000000004,5.4266559999999995
ENSMUSG00000003355,Fkbp11,0.190862,0.368565,0.101101,0.495374,0.061426,0.100108
ENSMUSG00000003360,Ddx23,23.514598,21.556845,11.472136,23.662373,19.897636000000002,36.622383000000006
ENSMUSG00000003363,Pld3,11.468485,20.382959999999997,15.941058,19.433379999999996,20.343143,20.178832
ENSMUSG00000003378,Grik5,14.459368,15.978793,16.641893,15.018608,10.991817999999999,12.056633
ENSMUSG00000003380,Rabac1,5.673257,14.544757,9.463844,13.245251,9.375041,12.182186999999999
ENSMUSG00000003382,Etv3,1.228404,1.42158,1.8270490000000001,1.502771,0.639141,0.866222
ENSMUSG00000003402,Prkcsh,1.966612,3.086151,1.811802,4.148281,2.5858600000000003,2.534123
ENSMUSG00000003410,Elavl3,0.655857,4.74031,2.425456,2.819051,7.049014,1.555766
ENSMUSG00000003411,Rab3b,6.176291,12.336514,12.727703,8.663743,14.406339,12.726861
ENSMUSG00000003418,St8sia6,0,0,0,0,0,0
ENSMUSG00000003420,Fcgrt,0,0.464872,3.784344,6.644501999999999,3.74829,3.759533
ENSMUSG00000003421,Nosip,10.172004,14.199780999999998,8.521973,9.459521,6.680769000000001,12.526157
ENSMUSG00000003423,Pih1d1,23.143317,9.151567,11.207962,31.079603,10.038674,26.132057000000003
ENSMUSG00000003429,Rps11,0.833575,2.552953,2.360088,0.37156,2.881599,1.354238
ENSMUSG00000003435,Supt5,5.024479,13.277074999999998,15.997552,11.590795,15.033763,16.508523
ENSMUSG00000003436,Dll3,0.492428,1.161966,0.307775,0.768646,0,0
